Analyte	N	Model Family	Link Function	Extreme Outliers	K-S Statistic	K-S p-value	Converged	Intercept	C(LaborInitiation)[T.1]	C(Smoker)[T.1.0]	C(IllicitDrugUser)[T.1.0]	WksGest	PregravidBMISquared	Intercept_p	C(LaborInitiation)[T.1]_p	C(Smoker)[T.1.0]_p	C(IllicitDrugUser)[T.1.0]_p	WksGest_p	PregravidBMISquared_p	Pseudo_R_Squared	pval_adj
MRC2	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	7.310658577394808	-0.1655595129655917	0.0330263144341576	0.21039055357202918	-0.061499245723346425	3.9926337644423986e-05	1.3619076688081287e-28	0.231598849397741	0.8988210276311991	0.32882692652867096	0.0002548035834470848	0.7912053006845133	0.009899831337476517	0.009691445387193666
ARHGAP11A	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.614897422769522	-0.10408332501288314	-0.026245292943875453	0.037953665564897404	-0.04866889804052839	1.1703670232592082e-05	3.2687483869830153e-37	0.24654458923901457	0.8815134743822439	0.8225389203025564	0.0002656666572038196	0.923591594180706	0.006114447241941767	0.009863214665744538
GLO1 (protein)	160	Gamma	Log	False	0.9999999999992908	0.0	True	2.0298020181884002	0.0021509321938783382	-0.013421136435379566	0.009312005230404125	0.0031197955624943114	8.61843561857972e-06	0.0	0.7086937918267253	0.23437238862001109	0.3906023827236984	0.00026526361057327647	0.27050234598669154	0.08607234104906858	0.009863214665744538
GREM2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.958019560311824	-0.19605054317009374	-0.15408838115776713	-0.06901069481908817	-0.05662546325129604	-0.00015541254141990696	8.2539110087434265e-50	0.060611366961067364	0.4518916947017899	0.725912431679514	0.0002649899044930909	0.27358933018186193	0.009973576949230734	0.009863214665744538
PHGDH	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.808827101994673	-0.15911187278596994	-0.06434779047941941	0.1626997751320996	-0.05888882784928447	6.134692145024288e-05	1.832046362410734e-27	0.1426519389632341	0.7623251758588407	0.42622549112040475	0.00026060833442473775	0.6773747669019106	0.009778051513157027	0.009863214665744538
GSDMB	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.070657354849549	0.024705908910362617	-0.16057075349381011	0.06991021342941012	0.040222253195885675	6.905010409620939e-05	2.191052274228196e-21	0.7391511596554458	0.26962207648305436	0.616992416743962	0.0002638661141856903	0.49333255540131427	0.003608868162951029	0.009863214665744538
KIAA1671	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.388712414186056	-0.061321061501225904	-0.16625197384818802	0.22779090102828728	-0.055109689187276614	6.903321761994873e-05	2.570037191647596e-36	0.5462140069512469	0.40396765722086747	0.23411842696530794	0.0002623693618601893	0.6170441624575658	0.00730438455412874	0.009863214665744538
LIFR	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	11.14822328153096	-0.1117382369436476	0.11468210158995529	-0.004804193641245236	-0.047534021599246946	7.287904564639541e-06	2.824342581849799e-107	0.20263572469571667	0.5047464252417607	0.9768041269872861	0.00026457279272465347	0.9512258561749479	0.0061830393509244574	0.009863214665744538
hsa-miR-4732-5p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.006928236644194	0.10257446321457031	0.10543100392686755	0.02269100627119544	-0.06872434982772328	-6.158291929337265e-05	9.880915709797859e-28	0.41919148716051136	0.671891399349978	0.9244319926721913	0.0002698953916951977	0.721095890897218	0.009016796379411884	0.009986129492722314
HELLS	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.868772182494663	0.005536125759054433	0.02209480278882814	0.015608803142750233	-0.04930481183573243	6.353573958131367e-05	1.6568814707649109e-50	0.9515545229481637	0.9015625286550325	0.9275558907309053	0.00027099598521607013	0.6077872971540704	0.005747907031987798	0.009992862126035292
TPP1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.376914699021624	-0.10287266969428338	-0.20231686196121856	0.0987128680297055	-0.035861168846647314	2.1717657160540797e-05	3.5199790536338636e-132	0.12096500796736295	0.11977417874356057	0.4296323172886378	0.0002745596969206087	0.8095735444618216	0.0036904611505549356	0.01009006886183237
FAS (protein)	160	Gamma	Log	False	0.9999883164731954	0.0	True	1.6246013243142468	0.024475034685797842	-0.02956023294501392	0.03143435855115413	0.0076301072871703506	1.0177525892051253e-05	5.631306315654021e-88	0.08349679631578175	0.2862869348919642	0.23805413315676227	0.0002819771590321186	0.5962809790422823	0.09803101821361493	0.010293112536749619
CKAP2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.274953456893849	-0.025794248535815467	-0.00826743344962133	0.037766628655912834	-0.047246032602881106	7.959180362969811e-05	6.929048766842134e-47	0.7683136070665171	0.961586170477061	0.8189212031871387	0.00028191454133619616	0.5034481020515988	0.005419584329359628	0.010293112536749619
PLEKHA2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.494478380445212	-0.1675344092011528	-0.030925164716886666	0.0068370546029009605	-0.05260167544508179	-0.00010870704089261433	2.3387992063926596e-51	0.0858091642771869	0.8714934515415445	0.9703156370997588	0.0002832564327422868	0.4119265506191395	0.007826356873429918	0.01029995940889796
CYFIP2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.10914167264414	-0.09955574356310071	-0.08397971027800089	0.0004166888526229706	-0.044281151076339134	-0.0001312051605369061	1.682593308344513e-65	0.22534275219776245	0.601870204652816	0.9978508654029319	0.00028405845032812907	0.23952767005314923	0.0052751200292758815	0.01029995940889796
RN7SL2	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	10.254498383632136	0.0878526314741479	-0.07514863949281736	0.43467189471980705	0.05972017741572275	-0.0001322807079224023	4.521364418248237e-69	0.605737696398988	0.8450514872800028	0.18990403441653014	0.00028849276753173663	0.45670017301778687	0.011070196183229575	0.010425994435914389
TWIST1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.415948243873251	0.035574827483413174	-0.15665024147717	0.12181123502587382	0.041639291764263474	5.194570219167151e-05	9.59043814089153e-34	0.6458661424729266	0.3019963193057391	0.4036391786932393	0.0002948632001245232	0.6213859743971226	0.0033376481751836717	0.010620933413756833
GLA	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.384977324813303	-0.1275819310128819	-0.07497765757584984	0.11660527648232147	-0.04702480389117146	1.3692652436667996e-06	3.132012062971784e-48	0.14523504574803486	0.6623631438262763	0.47981111509189434	0.00030243626490518573	0.9908191320701918	0.005567494396575334	0.01085776135194261
KATNBL1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.701086551644451	0.0048681152770042035	0.029450706563151297	0.015519969188326932	-0.047602857823414585	-3.441547485103202e-05	3.7654513523296163e-79	0.9564454653431921	0.8661575030204595	0.9263659887195305	0.00032536538677968823	0.7762564002421553	0.004851104919274873	0.011642515386149502
hsa-miR-15b-3p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.9757814398106595	0.1045651781519355	-0.18575424601304436	0.24018772113687872	-0.046405939822994895	-0.0001748674444915736	8.835125605919463e-57	0.22904535233918633	0.2757258072875647	0.14251214125840653	0.0003273729904392084	0.1387052138312471	0.0060074708060511295	0.011675945540976094
EDN1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.137493740622269	-0.1234058341191225	-0.061822019868407185	0.002639695038915313	-0.06366901685793432	-9.831027094351572e-05	4.376876981661762e-25	0.3013707081255188	0.7916976804414112	0.9906378612297319	0.00033245346800027425	0.5444926911027815	0.012251343825908645	0.0118183948526372
FANCI	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.507615506355295	-0.05642110581614895	0.08362468565327918	-0.026692807761020537	-0.04724649940067649	-1.586437511789984e-05	1.1427633284211253e-48	0.5243839296996697	0.6302974776117083	0.8729918943101461	0.0003335721097403283	0.8951766685255127	0.005480699285905111	0.011819535536662186
guanosine 5'-diphospho-fucose	160	Gamma	Log	False	0.44508569246219976	2.0659099019938157e-29	False	9.465379747125873	-0.8526919401846194	-0.10362208306641812	0.3238390970822799	-0.267593697642696	0.00033254080980445796	0.0011227681893135862	0.08994992849585762	0.9162851574275148	0.7324887213016188	0.00034182903101227053	0.6264279549621112	0.01593291541148456	0.012072779868024281
KEAP1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.657104937469297	0.04590225823664684	-0.2517294228038405	0.2854271026854797	0.03789383333989939	0.00012233954960970324	1.1457143267175566e-29	0.5194525137006356	0.07153171249825106	0.03349157006499058	0.0003448055970519618	0.2063106205137969	0.003058101302243932	0.012138496067091392
SKP2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.934413908836632	-0.05379488970173152	0.02114721121991403	-0.017387237790969262	-0.04319855596729194	7.040440898422703e-05	9.462057212329213e-81	0.5079360283489203	0.894382948234638	0.9095709874845866	0.00034617733524288454	0.5236117679964336	0.004652005134217152	0.012147474363780962
ECEL1P1	160	Gamma	Log	False	0.9312499999999994	1.8403867401793993e-186	True	2.5518484126017773	0.19949847355366612	-0.34190784341455416	0.4339773410577957	0.05051645423158452	7.11751750078105e-05	3.4097332158255683e-06	0.03591627776139165	0.06664665935539628	0.015423549160784134	0.0003500087423871425	0.5816856973654858	0.006992607596313816	0.012242427973271177
CCDC144CP	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.144006791924268	-0.07143542649091522	-0.07200609097701638	0.1865424973033719	-0.0474160421420185	-5.2455807660273945e-05	1.403379654755071e-43	0.42384943259916685	0.6809087302317196	0.26763974202256224	0.00035333668536241997	0.6655391583550144	0.00497785938946349	0.012315692140993043
ZNF90	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.960437377517806	0.01890514804836002	-0.10426473307565987	0.0707778425164182	-0.04822363707127962	1.9744338740299244e-05	4.02650673724042e-40	0.8351781799163143	0.5583096817466422	0.6792696523829567	0.00035436768157113646	0.8729202275633713	0.004917258178224193	0.012315692140993043
AFAP1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.890248428694584	-0.37003691366661684	-0.07018732987346565	0.02516115535588287	-0.07529736614258081	-0.0003958090718168729	1.7556046359399198e-33	0.009143639970726657	0.8008814557381108	0.9250480560980743	0.00035731484226924964	0.040138809763627485	0.019173656719681187	0.012378569599378655
hsa-miR-139-5p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.888470103218523	0.09377547666641745	-0.31599006849718636	0.4038715913770926	0.04379909571664628	5.2846819088996785e-05	1.3310966970939385e-24	0.25646065809188645	0.05110678205786012	0.009483504921697066	0.0003609338015943454	0.6378343035895985	0.0044604719728815745	0.012464247281724726
KBTBD8	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.6871718293541145	-0.08766939714239186	-0.03359778802958857	-0.0295223180418826	-0.04152661064339221	0.00017782906871876568	2.3843527176201985e-49	0.263323442719437	0.8269075345801484	0.8415335631822113	0.0003626561938118543	0.09490033461085642	0.0052968064408377424	0.0124840951781182
pregnanolone/allopregnanolone sulfate	160	Gamma	Log	False	0.5871984783932469	5.035005359915409e-53	True	-1.828145044417822	-0.030208401644478994	-0.07600289185041859	-0.2582291364034199	0.05969184489660401	-0.00027662537535535944	0.005044374910140791	0.7889134473053125	0.7311500157026649	0.22447056470742222	0.00037034233161978096	0.0711434726881573	0.06887470813961305	0.012708466509022012
TNFRSF1B	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.400271558477769	-0.14518370705158418	-0.1459542575900199	0.06565818363214743	-0.05286871687229455	4.381960508250687e-05	7.94896752159839e-48	0.14682673514363945	0.45687115971296044	0.7276440193339226	0.00037702023965461656	0.7472081643015629	0.007981202562876377	0.012856508360385327
hsa-miR-3141	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.729162419168458	0.18639712972901235	-0.2716378060942648	0.36523885656985633	-0.04758343213236006	0.00012844090463241012	6.347193719879153e-50	0.03845124727178817	0.12384987118932482	0.03132505936793466	0.00037594803617176987	0.2937502883515235	0.006683351346081667	0.012856508360385327
ERVMER34-1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.10436795455105	-0.1152754941543434	-0.04474211916334281	-0.027167030532662534	-0.042794348710962264	5.1638263214734686e-05	3.9623718271622506e-67	0.1548626667644722	0.7782100680501555	0.8587635266815093	0.0003791006603828677	0.6390256849822447	0.005663085630361775	0.012887053073890108
CRACD	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	2.7462192583738836	0.1940796793331669	-0.3209865599979276	0.24535918505426582	0.06278399403998028	0.0002639061581956752	6.445509714692813e-05	0.10276129811317364	0.1686575309700541	0.27358063819390066	0.0003818872241387262	0.10245040008832385	0.009293039486841126	0.012941337146981507
SPINT2 (protein)	160	Gamma	Log	False	0.9937495666594767	0.0	True	1.403766724004636	0.00691051559756882	-0.02494986008469202	0.03042711174180697	0.010608442966347442	8.437360342779135e-06	1.7667480231284007e-33	0.731631005835566	0.5276320995063499	0.42283883921994925	0.0003952034224369066	0.7579159690090097	-0.0015256919146036108	0.013337740375918247
ATAD2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.196102540668694	-0.03041865443762448	0.023516302700814284	0.024951885974667465	-0.042852420326172064	3.791844185203216e-05	7.715662293008279e-53	0.7086569938415782	0.882850916858923	0.8707634989276548	0.0003960369683233677	0.7317072614450413	0.004277498203446917	0.013337740375918247
MMS22L	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.171432332225579	-0.024327191058770625	0.013453592326418962	0.053967346352234435	-0.04556465562532568	9.650228606154112e-06	1.633689254122436e-46	0.7789622250938548	0.9368906770053419	0.7410317717346948	0.00040316802614772274	0.934683667757084	0.004680443993334782	0.013535993174181877
LMO7	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.318391835193877	-0.06690574552005446	-0.11806441317817695	0.16913113798063112	-0.03580918735456423	5.981795012953252e-05	8.99817013685488e-99	0.32695233553604863	0.37756226301594364	0.188410507942132	0.00041395646430347766	0.5188521169747167	0.002822541895832864	0.013827149339026457
hsa-miR-7977	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.381560012904531	0.10243536386177682	-0.0032115459651200773	0.199131872761779	-0.06252706047969378	-6.67517447738062e-05	2.900255358673601e-42	0.39008676324228153	0.9890332373482799	0.3751778362749716	0.0004143823023094893	0.6801553984716642	0.00768494510032891	0.013827149339026457
POLE	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	7.492281563066677	-0.043402754214938444	-0.16302009860091782	0.1159102709293884	-0.03146810377024148	9.405831547096555e-05	1.7196054789453075e-98	0.5770223010169532	0.2291367343073074	0.29355534033549147	0.0004232223347529466	0.3847385911129504	0.002392421772692721	0.013950947143765312
CEP78	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.047349793044811	-0.02706180476699932	0.014696363696426351	0.009479678550201293	-0.04077481655580435	5.7451933267894974e-05	2.4420181038165926e-55	0.7280995826149848	0.923275795615124	0.94846056417779	0.0004228681610058627	0.586940829854353	0.0038715704520744243	0.013950947143765312
DDAH1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.975809051274137	-0.12566572300653883	-0.09578175941719302	-0.017754824956260823	-0.04832962640390506	0.0001365161076307632	3.620459511550453e-39	0.1729631148624975	0.5962247719178138	0.9186016388469402	0.000419925988114162	0.2758476416455312	0.0076104743377183315	0.013950947143765312
MTHFD2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.8514340426611575	-0.07411783282019566	0.15047010780027348	0.03921099300418518	-0.05296294904977113	9.293218506207604e-05	8.72499970857161e-32	0.46337989204589625	0.44761700632697354	0.8368604062171991	0.00042101096774250395	0.4985487833328869	0.007451299329546024	0.013950947143765312
SHTN1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.586630079942276	-0.03845518754360422	-0.1162885023523843	0.13464151657154233	-0.04290916731785426	3.597814372345695e-07	9.833667719603482e-58	0.639027115970505	0.4693386025330729	0.38336983083488585	0.00042755809125607906	0.9974226436813767	0.004155443470773235	0.01401097028711074
ENSG00000251584	160	Gamma	Log	False	0.9312183287581669	1.9811357071760106e-186	True	2.6723686715591852	-0.028552299834363137	-0.064300647700128	0.22569263090097982	0.05120287535117989	0.00013476659369468757	2.2694722455493255e-06	0.7703985129048021	0.7374174313768278	0.22076394348620443	0.00042761924391623146	0.3105919274408505	0.004481892041073521	0.01401097028711074
CD163 (protein)	160	Gamma	Log	False	0.9937499908860304	0.0	True	1.6742733278839808	0.01869367064314882	-0.021018322243306686	0.030020870819275534	0.008469622379434251	2.215683729652928e-05	1.2262748131841002e-71	0.2482579179627331	0.5078385300568435	0.32502761856203755	0.0004305158711563744	0.31378398518816486	0.05745102971975824	0.014033779996912915
tryptophan	160	Gamma	Log	False	0.5501311645468742	5.288079335436698e-46	True	3.7982938390143124	-0.010945716503412063	-0.6811698156118147	0.5767113242549957	-0.09491353673876164	0.00025794709698161665	0.00029119581363735525	0.9518981710664854	0.055498451228631396	0.09160249056210787	0.0004308956167465447	0.2953797412567547	0.09081773608902155	0.014033779996912915
TRAIL (protein)	160	Gamma	Log	False	0.986961606495974	5.456114170649369e-302	True	1.70403038925754	0.0008438117209109419	0.06009883081222872	-0.027328057501539684	0.009990358932290049	-2.0036549980502468e-05	9.224800942793323e-54	0.9647717766388326	0.10857560988391628	0.44771623727918364	0.00043276166021528493	0.44014036864395834	0.05836091789308684	0.014052481611408565
MMP14	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.728944786101128	-0.09495021702528872	0.0019760637989256757	0.1922088462242885	-0.041045513179395976	0.00010630348224071218	5.763227541145105e-102	0.22669309970275908	0.9897601569745124	0.19396100178058573	0.0004362057613638094	0.31912354004306465	0.004577595010262225	0.014080256000342784
hsa-miR-2277-3p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.689121697668929	0.0623130041245713	0.17097028702295258	-0.06149365395220595	-0.09663027261566667	-0.0002070918896431104	1.1852901775915287e-19	0.7360859425279083	0.6371246211783248	0.8598670427704606	0.0004355461071726641	0.4096555406122646	0.017461424060923547	0.014080256000342784
X-25035	160	Gamma	Log	False	0.5905806334589379	1.0652278264468171e-53	True	2.2361175598460674	0.03226009453488783	0.11795934024295779	-0.3054212400703261	-0.055284649775456725	-1.0924701203608062e-05	0.00025538756096386817	0.7605096165556625	0.5696689159124129	0.12558905518071717	0.0004388380773291846	0.9394350651137497	0.05010076737195479	0.014123315399961154
BRAF	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.158714168717836	-0.04238582877338637	-0.16988502687341578	0.12895089573983617	-0.03503354464120715	-7.32522876742283e-05	2.7084640024193333e-123	0.5277525740362754	0.19670086558151678	0.30789219231275333	0.00044387517555788316	0.42182427315749493	0.002935828008835628	0.014243286606839685
SLC2A13	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.94908905517004	-0.04696972872044125	-0.06229048002527837	0.09833713031598626	-0.04274808346360812	2.519514137243896e-05	1.1466930032082616e-48	0.5669507791032173	0.6985142057041981	0.5246128405941277	0.00045321682250240515	0.8211505692777814	0.003905634692264681	0.014415475424506326
TMEM154	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.919739089557892	-0.04014219587881718	0.08953246737889775	-0.121716911174975	-0.04291796275551281	-5.065769812528572e-06	6.341628328405823e-48	0.6259108974637226	0.579144079704635	0.43270445791436307	0.00045193275285703924	0.9638818580726877	0.004619196670211045	0.014415475424506326
ALPP	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.747402076672829	0.06534570886031205	-0.08883041740380593	0.022708498304522873	0.044726384325867674	0.00014152890954499043	1.1790146393592347e-69	0.44639213176033343	0.5974903785215403	0.8883033163801626	0.00045220027657464186	0.2247791322712548	0.004105756087193657	0.014415475424506326
X-23782	160	Gamma	Log	False	0.5988034767782323	2.3051727885724053e-55	True	-2.782422124167534	0.32330487993284895	0.19924275969318914	-0.4429926574261839	0.07892795221505029	-4.71456141731148e-05	0.0015098858608247495	0.033167980886911134	0.5031073430622763	0.12134869414083903	0.00046578781364417786	0.8191533092158416	0.015403640035305255	0.014772127804143928
sedoheptulose	160	Gamma	Log	False	0.5766889903359222	5.768038296315968e-51	True	-1.9141079343116145	0.11715700159468316	0.1077181174981924	-0.2884265051467806	0.049363587913456436	6.351818922281031e-05	0.00048563139059262995	0.21731665241718268	0.5628483524648995	0.10694036525521024	0.0004680586147916272	0.6224823024272138	0.01985126781461366	0.014789533229273243
FANCM	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.647263281467703	-0.01914842015656998	-0.05068481851280193	0.1114289183563184	-0.0388516612482015	-5.846400799581733e-06	1.942861769503311e-53	0.7978517254546066	0.7294692241532492	0.4288767707004951	0.000469642908022432	0.9540974301888909	0.003054634031327663	0.014789533229273243
Flt3L (protein)	160	Gamma	Log	False	0.9854803103334117	1.6375835312359462e-294	True	1.206099097365481	0.029739138868960457	0.047950779616947714	-0.0499760821878454	0.015496300907987199	-9.514957844394232e-06	2.566417643556392e-12	0.31866972624185963	0.41211299108681565	0.3737507279873463	0.0004704153794197961	0.8143287057096564	0.002219517607159771	0.014789533229273243
RAB6B	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.759386089232143	0.07075077647771272	-0.12946212701476467	0.15519833063757849	0.04462379726881906	0.0001363680720990232	1.410780015292481e-21	0.4125035180986403	0.4443145023766829	0.34000429276520727	0.000504027022456275	0.24496858615337413	0.004054787172019569	0.01575688529866388
USP3	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.902874211873051	-0.029625655536154316	-0.025934391512800747	0.05634954855291477	-0.029869666930035378	-5.1105143517679836e-05	7.983141830806844e-124	0.6082326914592056	0.81894615439678	0.6048022183306283	0.0005046746396855568	0.5151279487185247	0.0018347137828885751	0.01575688529866388
ERRFI1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	11.253919027946594	-0.057634697498751164	-0.06368122873834703	-0.053376781310892074	-0.056120757049630536	-0.0002386849903351955	6.279142939590412e-72	0.5956318574613497	0.7648552695969579	0.7941907672192928	0.0005055297820586224	0.1057196349365779	0.00873315074644787	0.01575688529866388
ZDHHC9	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.11473826251234	-0.051733996709715346	0.07962814422347564	0.009206650065477107	-0.03739323546802516	8.513203113753233e-05	1.0465530362400825e-64	0.47546688945656235	0.5752796898845756	0.9462576857288186	0.0005177829928898159	0.38738130164904305	0.0037511414587585445	0.016092695419015476
PDK1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.54986343590407	-0.0328220864358188	-0.04271482555528583	0.036136844982975175	-0.0405614154880031	-0.0001709053027340961	6.163825033611829e-62	0.6765718646343883	0.7818376125759214	0.8074052075706253	0.0005215673545963487	0.10985984207495364	0.004402892690637539	0.016164130151849233
5alpha-pregnan-3beta,20alpha-diol monosulfate (1)	160	Gamma	Log	False	0.5770856388472109	4.8341677512437476e-51	True	-2.2225915651433947	-0.010388894871941695	-0.3148966905916672	0.017741378959559184	0.06920932460260437	-5.61267463410659e-05	0.004201677877570198	0.9383775058652328	0.231953049365051	0.944133495005551	0.0005279245667214057	0.7585110683175664	0.026044922562970085	0.016314668854532532
VSIG4 (protein)	160	Gamma	Log	False	0.9937477049483027	0.0	True	1.312700544131298	0.021785052632385032	-0.005826335032589891	0.022446495285594996	0.012554401625075418	2.956763368784207e-05	1.3032606246602182e-20	0.37212666494105806	0.9030888595565071	0.6254750927622608	0.0005371258945087758	0.3725875379355357	-0.0013973965177520586	0.016551998528233604
PHETA1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.087705494265432	-0.000936052653672026	-0.4149829657368691	0.45253828075622743	0.0480529387189933	0.0002192809124871604	3.9794184527366046e-14	0.9920176501725323	0.023666049789780125	0.010250532628143509	0.0005471695589517767	0.0845039913675927	0.0056124963406073425	0.01679996205331886
MOXD1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	1.7912055453566198	0.11982946324160604	-0.4160448255517657	0.5317878003867591	0.06128257348450317	0.0003694625486923671	0.009392726459931269	0.3153938649752245	0.07538575082514294	0.01803517945595537	0.000549179711240143	0.022696425066572157	0.010356793827214106	0.01679996205331886
INPP1 (protein)	160	Gamma	Log	False	0.9937291199951426	0.0	True	1.2065865937950933	0.01646900233531591	0.004299108701209142	0.01622978910784229	0.010092395792411567	4.3469325284376644e-05	2.3729758887969834e-26	0.4022460740805819	0.9111906101103121	0.6612884221526584	0.0005511465329959281	0.10366014107546827	0.05848917882495086	0.01679996205331886
MYO7B	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.588470964295897	-0.3037695758779706	0.19451208038827472	-0.5254893972242409	-0.08704978392333623	-0.000353452397479721	1.2999332913575477e-22	0.07326634736362937	0.5585070531312947	0.1000423222826692	0.000551350105996951	0.12501138610254203	0.02729534416528223	0.01679996205331886
KNTC1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.778291606980898	-0.0427733597218935	-0.021065062020891423	0.004710549655795759	-0.04092978718386438	-1.187930789355531e-06	1.0424856993155683e-63	0.5923901562323819	0.8930101942798646	0.9750343388181982	0.000565074504591841	0.9912676495283108	0.0038949246961668127	0.017170057153491753
hsa-miR-182-5p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.29552482163528	0.05372167571293124	-0.07637148503809921	0.3168801028189888	-0.03866371779563017	9.082633650597336e-05	1.329224819226219e-80	0.4768322921392735	0.6059273978508157	0.025926646132283196	0.0005692853338820573	0.3759804462846631	0.004225122780135315	0.017249821342532088
PRDM8	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.045932486301444	0.1292940747302286	-0.5092618450809224	0.28142178718394817	0.04921464467055355	0.000234993312080185	4.2699635998326476e-08	0.1790039415482645	0.0069333443321718275	0.12053550608510154	0.0005762152901446952	0.07220695172774112	0.006552009826976901	0.01739845769896276
CTSL1 (protein)	160	Gamma	Log	False	0.9937499999971652	0.0	True	1.8084159304605538	-0.0007003296058546438	-0.005661229408494894	0.0018474116934372592	0.006100044140939894	1.4723144849856191e-05	8.839749902284978e-152	0.9531779853611578	0.808687495253522	0.9344777384109759	0.0005773895228282364	0.36355213159639743	0.04316120857801775	0.01739845769896276
L1CAM	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.080881279833228	-0.20500438972417157	-0.1369907501189318	0.041292524319509694	-0.08399558934599978	-5.8637665567400483e-05	1.7877763794389822e-17	0.21243461063205848	0.670813487071727	0.8939497138103777	0.0005853100683718885	0.792917896359996	0.017100470297960357	0.01749176627403682
RFC3	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.746204410739612	-0.03653317394827549	-0.04846380471022571	0.07995357683242016	-0.038387574667532134	0.000116214650096717	1.7607563765706625e-54	0.6267286805639697	0.7420794544456703	0.5721127774049455	0.0005833359542860275	0.2548016789019101	0.003676768171231748	0.01749176627403682
fructose 1,6-diphosphate/glucose 1,6-diphosphate/myo-inositol diphosphates	160	Gamma	Log	False	0.5402433727473048	3.062340789458127e-44	True	2.67468553950156	-0.08927267582382603	-1.023003296035054	1.0142870631563905	-0.06510444324166051	-9.147780893923082e-05	0.00028048817534193955	0.48358977723332575	4.22168160444625e-05	2.3929186955255395e-05	0.0005852956094352525	0.5972292521415229	0.08567864873440634	0.01749176627403682
CNGA1	160	Gamma	Log	False	0.925	2.049614645233447e-180	True	3.4568512905700293	0.018438902246149302	-0.36017649845888955	0.3550503991688139	0.04395735966259409	0.0001886011814638743	3.7355831959038125e-12	0.8304749078504213	0.03290333814456747	0.02865998185614282	0.0005926481107020736	0.10698680195917053	0.004469058866977793	0.01766253739237577
