Analyte	N	Model Family	Link Function	Extreme Outliers	K-S Statistic	K-S p-value	Converged	Intercept	C(LaborInitiation)[T.1]	C(Smoker)[T.1.0]	C(IllicitDrugUser)[T.1.0]	WksGest	PregravidBMISquared	Intercept_p	C(LaborInitiation)[T.1]_p	C(Smoker)[T.1.0]_p	C(IllicitDrugUser)[T.1.0]_p	WksGest_p	PregravidBMISquared_p	Pseudo_R_Squared	pval_adj
CD300LG (protein)	161	Gamma	Log	False	0.969758309349204	4.770970329393624e-245	True	0.5284371049878704	0.015469264680229248	-0.02896499796390595	-0.07997422708845053	0.02232211697950466	6.297422069200372e-05	0.019636173230870007	0.6950223707185375	0.6879478822812873	0.2721276572249973	0.00016274384007484825	0.17193536373574647	0.004140575625774412	0.011889936473889407
beta-hydroxyisovaleroylcarnitine	161	Gamma	Log	False	0.6478391846263767	1.7827703599441256e-66	True	1.4126615997301655	-0.08997351930232933	0.07858081251317159	-0.2787211303258264	-0.041456058792868976	0.00029604927364256336	0.0008016115064416752	0.22038232610176844	0.5581323018774937	0.03969066710321498	0.00016741435983712026	0.0005578011255592759	0.06156387319084633	0.012115348656127673
PFN2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.845113924352733	0.1405855406833516	0.10737925170070209	-0.38052503772782575	0.0477819253372877	-0.00014305342380302043	2.002511228203997e-23	0.09671679442341104	0.48760156979181046	0.014854756531521804	0.0001680111385001046	0.14801288782967884	0.0012550066024558104	0.012115348656127673
TMEM45A	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	10.183303705490752	-0.47916057576605237	0.37190287377895526	-1.0058754285601863	-0.12463100760769685	-0.00021631575034759603	1.352666437777695e-15	0.03093645200421786	0.3594710234243452	0.014112289172930103	0.0001832197192572319	0.4043983387885064	0.0340889697426926	0.013126806337752001
LEP	161	Gamma	Log	True	0.9006208313608505	7.693653822311476e-162	True	14.059856108588852	-0.3139840459665734	1.148420361582756	-1.6697862315984489	-0.15028175744679	0.00019882614269103665	2.4466445444272236e-19	0.3153982733793399	0.03178563249719129	0.004376655577821996	0.00018482363988297365	0.541977942401696	0.03545197222764673	0.013156836672438606
FGF12	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	1.892045727912897	0.06773825844777226	-0.09272628977433861	-0.14946356267475935	0.0803398838646241	-5.534277280677441e-05	0.021478339411399112	0.6365432971934717	0.7234020000233925	0.5721262063759538	0.00018728351182100775	0.7410722291764298	0.003354844093851117	0.013247028017657906
oleoylcholine	161	Gamma	Log	False	0.62424010548402	4.040578948842499e-61	True	2.846358722688638	-0.21989288855834788	-0.36343499141623137	0.26805447669382343	-0.06724325946665838	-3.795330003364796e-05	3.6640058482682586e-05	0.06719612791557415	0.09788661723138363	0.2266908265259221	0.00019089367769001522	0.7868575261749952	0.06090917174759214	0.013332542709104523
MINPP1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.122523014484877	0.047191369557754936	0.07323999693639456	-0.27470104211965685	0.05201602859566161	-6.554919829362613e-05	7.482881365671805e-22	0.6114528944841762	0.6662029713073654	0.10911383328110148	0.00018982361612843602	0.545886609359692	0.000916784073125454	0.013332542709104523
MME	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	10.12988668205902	-0.18424217480023264	0.18358009562760436	-0.5010045394368521	-0.05404464875711071	-0.0001398729636563538	2.258985629233677e-74	0.056811777625422055	0.29907698800726834	0.005010432131270599	0.00019597087553989995	0.21583776089350004	0.006270391119676533	0.013601603580441182
SPON2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	10.992292342612442	-0.790325775240978	0.0285162236450181	-0.12178763213692312	-0.15047085924637282	-0.000157998866526784	1.2254958420807536e-12	0.0033774438773827463	0.9538563573081917	0.8066677273332462	0.000199484472906487	0.6159935973796986	0.055316065070560416	0.01373397610401374
XKRX	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.1806971086472675	0.05999665808606898	0.18302861096126538	-0.374758750353789	0.04836766720897556	-4.471276157139479e-05	4.42111501162276e-17	0.48891986954067645	0.24805947149830643	0.019177078974274994	0.00020035156495724682	0.6589108966130426	0.0005060431993649805	0.01373397610401374
KIF26B	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	8.020130586956943	0.19764973109925815	0.11662666278005618	-0.4504283155402724	-0.0661482922518385	-0.00017069273357694123	5.857319128639181e-32	0.09604436364511137	0.5910416458647496	0.03987369887167498	0.00020506373772865574	0.21861509152815972	0.012444846410770594	0.013956708799450058
ENSG00000266088	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.580263089471342	-0.12589672069750826	0.1793499839735787	-0.23344907405636417	0.04916604295666001	7.318632461997574e-05	1.6270760459769638e-12	0.15397462309787735	0.2664855329972272	0.1520552497766079	0.0002064982066035045	0.4781237669144004	0.0012926677458210412	0.013956708799450058
STC1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	7.833844803473302	-0.08262477934997219	0.0686204320026145	-0.5379005281336441	-0.07488822605033171	-0.00018322772851553403	3.54126683756092e-24	0.5391577340809144	0.7802133248549892	0.03030548295669882	0.00020737117982073475	0.2437949166293939	0.011456616532654729	0.013956708799450058
succinylcarnitine (C4-DC)	161	Gamma	Log	False	0.5899862914416875	6.529035368033281e-54	True	-1.7470177746097533	-0.002211426570315162	0.23016355245042103	-0.42670526696867206	0.04323193466161	0.00031232021770258176	9.389798715756612e-05	0.9773599263844608	0.10608330953221748	0.003008162248203323	0.00021740717437483282	0.0006026871336538528	0.07603945765364495	0.01454401609296698
asparagine	161	Gamma	Log	False	0.6935820388684779	7.029948334570854e-78	True	1.0947387040683811	0.006303910336605391	-0.1042994870947738	0.14758899026273462	-0.02931519958695993	2.3041073333819674e-05	0.0003407597976370485	0.9057508240934313	0.28380479363918587	0.13311765684479018	0.00024260922166508228	0.7110880612853885	0.019446522896035212	0.016132786865812807
TRAIL-R2 (protein)	161	Gamma	Log	False	0.987577480132173	2.9430097172572534e-307	True	1.4354109604858307	0.007917438535236018	0.029122909826714664	-0.04224560977021716	0.012098318670236873	3.341294996381456e-06	6.031198825394332e-30	0.7189099854255033	0.4688533029375962	0.29809916058795105	0.00024658842417375944	0.8965642308051587	0.0032317981667935314	0.01620333994348875
FSTL3	161	Gamma	Log	True	0.9006211180124224	7.690071827284507e-162	True	13.333683240558237	-0.4203431545878962	1.1077193778387813	-1.3695451676969561	-0.12732066750263266	-5.582073447188028e-05	5.136000124210459e-25	0.09949682486076182	0.008695683462530834	0.001647169502863002	0.0002457572939508836	0.8195633037039614	0.029201487929554792	0.01620333994348875
ENSG00000247121	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.9209451654670113	0.08938649229607437	0.08636019966918067	-0.39001268622923924	0.042118527424525876	3.92604884481129e-05	5.445714603770058e-19	0.24403217352188322	0.5380164318855285	0.0058862145718497965	0.0002533901433311315	0.6614265752081695	0.0001765347658808647	0.016392452443999794
PLAC8	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	9.853693077085039	-0.8565530721270672	0.04334232212138702	-0.2876198544076932	-0.11041845815509943	-0.00017015089923584073	1.4250615301430205e-17	2.066126786476696e-05	0.9061670761676535	0.43856976748753085	0.00025389480597640384	0.4691374377698617	0.040394107926852385	0.016392452443999794
DPPA4	161	Gamma	Log	False	0.8695335461494712	1.1933635084510237e-142	True	7.545181368928545	-0.011013990510273894	0.7208209963987144	-0.7616579372725256	-0.08077027453293986	-0.00013055014005951837	3.903206537881471e-19	0.9402913807309641	0.007315398723430692	0.005007799533674105	0.00025094590928414557	0.4473138114478252	0.00802721364642256	0.016392452443999794
X-25433	161	Gamma	Log	False	0.5462928311425166	1.3583209773317208e-45	True	3.0962417264258946	0.017498617008976272	0.12172731017718519	0.18128433611821	-0.08856856559307563	1.8444661764459666e-05	0.0008357703323248551	0.9137023220400745	0.6799982233870374	0.5429895158569052	0.0002561577710976057	0.9221165020981622	0.006772201781180098	0.01640399845090035
AIF1L	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	8.480923911891317	-0.34877527964048566	0.16924577279635009	-0.3823631320675245	-0.0612606111854162	-8.143508719778597e-05	6.190305537725163e-40	0.001795723452209374	0.40714988801219765	0.06366731165452488	0.0002570279811307214	0.5326766190453793	0.009872212592906715	0.01640399845090035
U-PAR (protein)	161	Gamma	Log	False	0.9991941473252562	0.0	True	1.9746117553103157	-0.060238208030046966	-0.04656407141376438	0.11656639143100869	-0.011926202183836925	-2.223783799905823e-05	2.631685821313988e-56	0.005631614548123175	0.24164167041238294	0.003700052433165481	0.00025878180904381336	0.38170836104971295	0.16739599532385785	0.016421554225323126
creatine	161	Gamma	Log	False	0.7185480326971075	9.380820617151233e-85	True	1.2655989628250395	-0.18663484897067875	0.0830239088644191	-0.12081903623530385	-0.029491239266263444	-1.7809016408410734e-06	4.207631920073153e-05	0.000526539012651958	0.3987762545009125	0.22398548358413983	0.00026077871414335456	0.9774114002731772	0.030728818777725264	0.016454247844102002
STX1B	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.007692845324182	-0.09767464908538222	0.19760205174952883	-0.2753853045154431	0.04860266767320667	0.00010208282916658265	3.6740935661342525e-09	0.2715704705172267	0.22361416307854876	0.09304909875723412	0.000265806879892681	0.3253674347232648	0.0007469848988256311	0.016618422194784266
MAGEA4	161	Gamma	Log	True	0.9006211180111425	7.690071843273987e-162	True	0.5257838943775917	0.16049077911738402	0.5521606084404307	-0.25294929080478745	0.12518473802376065	-0.0005774161932985989	0.6720224575261264	0.562329890885024	0.2944620822624988	0.6420234327418122	0.00026637362905642493	0.00890240796053798	0.024128933462926327	0.016618422194784266
CLDN19	161	Gamma	Log	True	0.9006211180124224	7.690071827284507e-162	True	8.085908467318625	-0.5173492879917564	0.1097726417176669	-0.5725454183355605	-0.06756482520193059	-0.0002007629295910496	1.0101974415913147e-29	7.496502093416603e-05	0.63562169158323	0.025921906926392874	0.0002729737737129291	0.19282840033128557	0.015970807500359507	0.016935048922246246
beta-hydroxyisovalerate	161	Gamma	Log	False	0.6498875374955378	5.8918245310656684e-67	True	1.5017067323929307	-0.09751056718263315	0.10228136474164322	-0.06999261246163499	-0.04038862628656732	0.00015245092805639708	0.00043784803445934544	0.19002310507389852	0.4519859493534203	0.6102795578096853	0.00029684930378496405	0.07949225041580915	0.03457036436907368	0.018212770820618927
X-26107	161	Gamma	Log	False	0.625450076508273	2.1871937263692543e-61	True	2.005014570343472	-0.015852130122835963	0.054927397753058924	-0.26025081326786936	-0.054087388005951295	0.0002043597308435555	0.00045549865544581983	0.8735974917504591	0.7629519634286412	0.15702617782975264	0.0002968023458671893	0.07919261669485599	0.05353316252702789	0.018212770820618927
BCL2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	7.190571083401215	0.02985510215063919	0.06327079422006576	-0.41926053862383816	0.040208451479892326	-1.4952257271481939e-05	1.6321962306970845e-63	0.6884593877780169	0.6419979099377447	0.0022828569593985166	0.0003191561347612643	0.8635409331107432	0.00025801474902820143	0.01947378503584527
stearoylcholine*	161	Gamma	Log	False	0.4956941641914956	4.628099489456836e-37	True	4.844912812002207	-0.12917236649316277	-0.3119614334276283	0.4461593266129083	-0.13017765576792073	0.000107706122892576	0.0004720589153392978	0.59262970667689	0.4795824053809594	0.3166981427672171	0.0003257344618495443	0.7025877440501881	0.00988976669490027	0.019766563928083004
BACE2-IT1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	2.981435340767939	0.1103403064377749	0.2846356528913651	-0.3558600737447075	0.04780479798431908	4.232726863258047e-05	4.9416572932497236e-09	0.21404209207349112	0.07948145857802422	0.02991495519792965	0.00033306120473554335	0.6833059353989772	0.0007934228838076818	0.02010132977493592
NAV2-AS4	161	Gamma	Log	False	0.8944099369016111	1.3805893876871771e-157	True	2.0875942079533365	0.317369489583195	-0.18269284592630342	-0.2544035589750828	0.07442817504383371	-0.00016406488060310834	0.00855283571331274	0.02176218009126806	0.46988461959958927	0.31898582268307496	0.0003350101245078355	0.3100026554969788	0.006260090718057998	0.020109661798159532
RHOBTB3	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	8.807190236491671	-0.009541516044296622	0.17697376981273277	-0.4161065953463703	0.03854985893771229	-8.547900443467318e-06	2.2185797797383283e-101	0.8942495636729386	0.17734283785986826	0.0016841099338325079	0.00034395585640797135	0.9188157662022872	-0.00035436548076517305	0.02053564400758345
GSEC	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.006896206847774	-0.011856073823906313	0.15342071256660766	-0.30410357758623974	0.041761896416173575	-7.733109646211708e-06	3.221358071546566e-19	0.8790362678342603	0.2812460696229401	0.03442535338294285	0.00035269273158917687	0.9322917549042209	-0.00021082486223078512	0.020877904830122442
hsa-miR-135b-5p	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.915031990978013	0.19163287177954474	-0.03254917250193584	-0.14957239402280398	0.07141128002009849	0.0001417511747508907	1.0363508198967869e-14	0.15033582864143158	0.8936648942087858	0.5430081930650694	0.00035344854642620617	0.3624908407101859	0.0038269840001957656	0.020877904830122442
N1-Methyl-2-pyridone-5-carboxamide	161	Gamma	Log	False	0.5959892552967946	3.9564748334707604e-55	True	2.2227694104507916	-0.2041822142160673	-0.08373935528463498	-0.21366369044790784	-0.05384023376588693	3.527171416113183e-05	0.00011650135330239846	0.04217868969279565	0.6484559137954563	0.24933966190278478	0.00035568004491016053	0.7638715375225489	0.06571390447234737	0.02089855501972134
TMEM229B	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.023536065797895	-0.03560126992226165	0.17153105784133676	-0.39538471100051376	0.04755306675335659	1.4301676633573265e-05	7.680241325743286e-23	0.6889979219036519	0.2914103465443496	0.016029618359653205	0.00036646184636367093	0.8905520078941916	0.00041664094405924335	0.021418730546676663
PECAM-1 (protein)	161	Gamma	Log	False	0.9999999996930695	0.0	True	1.9131419557713178	0.027095910913739293	-0.013977034838567918	0.0006617656762938351	0.004156729378419072	4.1290083487363215e-06	0.0	0.0005075888380094802	0.32647370778015594	0.9633048438498948	0.0003779474697591987	0.6502220038860285	0.1260521845262239	0.0219743803752665
ANGPT2	161	Gamma	Log	True	0.9006211180124224	7.690071827284507e-162	True	10.966383781829322	-0.248691540270762	-0.33773620712509245	0.3306274981410344	-0.10855219791233107	-0.00019524531367506637	1.2081379087762692e-19	0.25629812200397695	0.3356240349400168	0.4015517722204044	0.0003859412138629913	0.3505590260825602	0.020252711254566846	0.02232227697889853
DENND2D	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.3524167663944455	0.04206357224625862	0.39573333096387175	-0.5582856442416265	0.042404804402333046	-4.965826921872127e-05	1.433040593520905e-31	0.5979675547223071	0.006640049898733013	0.00014937314830961053	0.0003950986229344834	0.5941538527162946	0.0005977196036232035	0.02273352439216289
SLC24A4	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	1.7835298305472214	-0.33521101581423235	0.45405579725725753	-0.23231682878169035	0.09049187815497114	-5.560545897608871e-05	0.06840447282790316	0.04930469525118781	0.1451180373797835	0.46038055824090673	0.00040404119967012717	0.7801520075992026	0.008123892886585327	0.022991717506510058
PIP5K1B	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.08922247882168	0.005022450481180579	0.17632147653250604	-0.33478248302321967	0.042424926562114135	-7.08055827399673e-05	1.4108291342019685e-28	0.9499116512106535	0.22758261368521937	0.023285322378118863	0.0004049837537041562	0.4484653576436509	-0.00012147589326927388	0.022991717506510058
stearoyl sphingomyelin (d18:1/18:0)	161	Gamma	Log	False	0.7050848675605806	5.51762884024006e-81	True	1.0863343809580246	-0.021349645321837266	0.03043150851935178	-0.01586582037681079	-0.030269447861957295	0.00013832401863898212	0.0009091530915551185	0.7082523546574655	0.770413240747139	0.8802345193407224	0.00040579708521170385	0.037978137264664855	0.02133678423914831	0.022991717506510058
PLPP2	161	Gamma	Log	True	0.9006208313608505	7.693653822311476e-162	True	1.4743405929829567	-0.06399055073086685	0.42581526014000176	-0.40157251587059306	0.0980275701897656	-7.445033391664341e-05	0.1746466618590381	0.7385864244883984	0.36053353514644615	0.4090872591458772	0.00040953906509412946	0.7326080594036293	0.005669414530323769	0.023011662876288645
N-stearoyl-sphingosine (d18:1/18:0)*	161	Gamma	Log	False	0.679582286041012	3.1007052177234445e-74	True	1.2693285852584417	-0.08386249096183118	-0.12889396391774344	0.09251540228525974	-0.03282898807030608	6.342424195994285e-05	0.000355785289399283	0.17568028705038874	0.2548004048628053	0.41827450412096967	0.00041029349387709606	0.380723103404799	0.022806157296171525	0.023011662876288645
SLC6A9	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	2.7819155698874347	-0.031915828317661654	0.3309583590545777	-0.25875282955265755	0.056163525685678506	-3.6448654400351576e-05	4.842309605040532e-06	0.7633821350448604	0.08763486141909481	0.18603943409319568	0.00041395474705754057	0.7685627172639063	0.0019078910720862208	0.023100339025497425
ENSG00000260711	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.147952079809454	0.05362852075187202	0.08122988880628332	-0.2332348271106185	0.05282489967568367	-3.7046747713877194e-05	4.439739331709427e-13	0.5909955527133014	0.65606219980429	0.20540000063482722	0.00041830517310970994	0.7506840977428644	0.0008113056443262989	0.023226394736916647
RORA	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.003568593482527	-0.005166272733131222	0.10843785446100357	-0.37067046985357577	0.04037153933235442	-5.9397046111293265e-05	1.0124240225883556e-42	0.9460477264129092	0.4370758425595891	0.008522116471955561	0.00042394270018625225	0.505474079269991	-4.2886613606407664e-05	0.023306354879051146
SASH1	161	Gamma	Log	True	0.9006211180124224	7.690071827284507e-162	True	10.408820601114275	-0.358234421262031	0.4929958729480949	-0.7362142170363797	-0.06766385935470318	4.5620292717372165e-05	1.106982527102893e-45	0.003898584763279066	0.10206043942688207	0.01741193786838268	0.00042272298753616894	0.7320259198468564	0.012675660534140376	0.023306354879051146
sphinganine	161	Gamma	Log	False	0.6445288720994061	1.0535227325198078e-65	True	2.538780108799614	-0.17202845855528565	0.11442315624992219	-0.027302577949794973	-0.06525777173334878	0.0001863190925165444	0.0003492561716294807	0.1643044459409405	0.612771719198007	0.9048066291166574	0.00043738654791713284	0.1973244899790848	0.07363902594442773	0.02392698332325005
X-11381	161	Gamma	Log	False	0.6170328231777482	1.5026486942999351e-59	True	1.1267088994337877	-0.11864492863559287	0.20698358892109242	-0.206695309571676	-0.034679626118371894	0.00025272176765313585	0.002854762435981296	0.07139131652309164	0.08525673917213666	0.08878137527517493	0.0004435807398225628	0.001012441188025635	0.047838808466359795	0.024059978706867626
DGKI	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.3292153240672673	0.07591492144842019	-0.052497082182886526	-0.2909781063282717	0.05021503788574748	-5.642970864205713e-05	1.1532263190034357e-09	0.4256545588619305	0.7630951763112371	0.0980371880124605	0.0004441508901312799	0.6122682912713584	0.0010600121254349393	0.024059978706867626
ABCB1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	9.399963640886774	0.25958902634427616	0.043489895119690855	-0.642491890114985	-0.06839426655943451	2.5303204585249957e-06	2.4224243254928503e-36	0.04598269110590492	0.8548611654204699	0.0074492890071441095	0.0004575342046877695	0.9867170760259285	0.012993885072755673	0.02454964681950902
putrescine	161	Gamma	Log	False	0.5492942141644005	3.899219484990384e-46	True	2.4015421805236197	0.025492568117917468	0.053273378617234794	-0.20536050776607231	-0.06641529231993559	1.415029010861994e-05	0.0009259004095312694	0.8400675569621374	0.8175147015450931	0.378410542928849	0.00045761160663110014	0.9236191219352821	0.01200556454518642	0.02454964681950902
hsa-miR-23b-3p	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	9.387002851225082	0.17451957852708158	0.19448844173561008	-0.249544894540775	0.04230007373073369	9.572154512863071e-05	1.069306567396829e-90	0.031148711556370445	0.18881536213560746	0.0949795650990341	0.0004980721588612574	0.31166338230012314	0.0008662694034631269	0.026591785212280113
CRACD	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	2.798342739472803	0.35948279016833945	-0.30920762175556316	-0.3244457044636222	0.07197180327525579	-0.00014944011584397203	0.0004115512952877658	0.009192946321668446	0.22025182283821232	0.20274694764297208	0.0005089129634130155	0.354032727551743	0.007299513520617529	0.027040566788045634
SLC20A1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.869957849668333	0.14087660506807154	0.020576643646556633	-0.27252358410941	0.04263489867411932	-0.00010720155534857162	2.3494701804379643e-48	0.0854489803105902	0.8906772802384367	0.0714360092152615	0.0005215893103457278	0.26263566354848356	0.0008293274861063127	0.02758213948280622
hsa-miR-3614-3p	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.450638488792172	0.06566060520773266	0.13841917280177496	-0.19407386590476294	0.05631654357753475	0.00021482353129991276	8.274188798912451e-13	0.5444971879463653	0.48455131179244315	0.33178623217951586	0.0005311111922026894	0.08969066624810858	0.001991371230340544	0.027952558243653395
PLEKHA7	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	6.087210253619594	0.07626370767544427	0.224229555126839	-0.4467294861902503	0.03942605390337463	-1.0997830456889782e-05	3.1780030104606334e-44	0.31579769909027233	0.10658872544047457	0.0014539115961147496	0.0005470596391156597	0.9014629141384352	7.904949826209595e-05	0.02838830510457664
3-hydroxyoctanoylcarnitine (1)	161	Gamma	Log	False	0.5932204051425354	1.4495597142960276e-54	True	1.60410793787918	-0.046269832706150885	0.17861682326609482	-0.38786708015971944	-0.043728848893918995	0.00026416073153373094	0.000917518719329658	0.5831456867804434	0.24640548557973108	0.012682223629058466	0.0005461269228955541	0.007325964169226553	0.05636326002131553	0.02838830510457664
IGHA2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.7652082969358713	0.024625312836858176	-0.10875433432071724	-0.21665651130343577	0.053434701778843255	-2.523970200507574e-05	1.8802322403236627e-10	0.8109791253732079	0.5633305451808286	0.2542523641180082	0.0005420264837903743	0.833819045940818	0.0017523309151437072	0.02838830510457664
sphingomyelin (d18:2/24:2)*	161	Gamma	Log	False	0.6873388601455588	3.0902470950185076e-76	True	-1.0982409104207027	0.08350150669828262	0.03106720234484571	0.01090336509756195	0.025623068487851397	0.00010750346478481868	0.00010974344643224654	0.0914007767803843	0.7311256583016913	0.9049366536233188	0.0005551842613427057	0.06287155231911928	0.021401177643909808	0.028675912661445334
AVIL	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	3.6499699466752755	-0.014250489774707054	0.18740619281846724	-0.3279344371991415	0.044726507052621975	1.6428801804629716e-05	1.8419514073325245e-13	0.8689952840716069	0.23532387087886575	0.03973771029203541	0.0005597109578878016	0.8707185636259932	0.0002711208913789287	0.02877588049696313
MTHFD2	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	7.001850271949716	-0.05079081926013669	0.02982407405228217	-0.4470186048167637	-0.05088755041515862	-0.00019986990482852968	3.6457927499133965e-35	0.6064232610829543	0.8685377044882039	0.01402113360390968	0.000580755568649297	0.08270690488038675	0.0069776911095884575	0.02879147584754662
butyrylcarnitine (C4)	161	Gamma	Log	False	0.6530756240078245	1.038929829412107e-67	True	1.3792663893859152	-0.0732377716968131	0.07660764468288828	-0.2834669071644697	-0.03627895530940106	0.0001160062997204294	0.000625736845800598	0.2972139319692373	0.5507798178097408	0.028810330915957184	0.0005777866585000897	0.15758762890080602	0.035694353274694945	0.02879147584754662
NOTUM	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	11.854329596214326	-0.8687248694756978	0.014924891718869793	-0.41029509347272475	-0.10623350660109553	-0.00019947995947883007	1.01435878227151e-23	2.4071693161144508e-05	0.9683331338389054	0.27981300368173123	0.000576614095301146	0.4065219892765741	0.04013318052769932	0.02879147584754662
IL2RB	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	11.024520140244254	-0.8999790935813654	-0.034830391662626636	-0.4505224780999277	-0.11914604433915957	-0.0003810208212484273	8.572205631521255e-17	9.620231521122023e-05	0.9341843087989178	0.29015314557221616	0.0005787356537963863	0.1576007777845858	0.04906399718490895	0.02879147584754662
LYNX1	161	Gamma	Log	False	0.8944096512366269	1.3811935601011503e-157	True	1.9961760951564287	-0.20709261657714442	8.062672113348657e-05	-0.08847103514916066	0.07530580011436139	0.00012060590625702047	0.017029112381503717	0.15535227985437317	0.9997585061268709	0.7422420910146805	0.0005734772189841027	0.4787945564415178	0.00392508917964185	0.02879147584754662
DNAJA1	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.993714986729518	0.09980868173264623	0.1988840602011151	-0.5449275715662871	0.045842857995172154	-4.907462445745219e-05	4.8708097905487166e-32	0.26012706568618515	0.21955135361486522	0.000864845269659005	0.0005658472329978881	0.6355737148902985	0.0011431709885347807	0.02879147584754662
PLAU	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.689029462653045	0.12615053209895524	0.1364325780293193	-0.4367499921491833	0.049242568747671925	-6.302991760717301e-05	2.145835603178754e-25	0.1850207263017115	0.4328574492539442	0.012906542087351943	0.0005635338506062428	0.5708378603994435	0.0012417653326225464	0.02879147584754662
HEXB	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	10.606653005217744	-0.1742772329728447	0.21870847457327003	-0.566014236134647	-0.05205432614286058	-6.306552840511866e-05	4.2625037711070734e-75	0.08375162816635201	0.2350714831059897	0.00234166058505707	0.0005756455821603639	0.5922283102956709	0.005721381809987602	0.02879147584754662
hsa-miR-138-5p	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.748665842425684	-0.002365723804885672	0.46876605841343966	-0.3846006986475563	0.07192938122278808	0.00034619204579622477	3.1203638493502353e-09	0.9864818777298459	0.06622551274791058	0.13558565163201738	0.0005953734988487514	0.03382700589989839	0.005111913148649672	0.029384989798735044
BORCS5	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	5.537435532723823	-0.04367772865069525	0.160412405934322	-0.3800725329982101	0.042076759951255926	1.4399437121153736e-05	4.539859802700811e-32	0.5935713373170328	0.2835547032843915	0.011865887455322063	0.0006109301962053319	0.8803041273810553	-7.816980459218748e-05	0.030019379773717745
GCLM	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.84796415473549	0.1629520130402155	0.0554563810105481	-0.3058893327699054	0.040209031129295594	-9.168649316587863e-05	3.77684303740742e-27	0.037339584212978644	0.6982524257214365	0.034209067476690135	0.0006163129218202284	0.3160241966013919	0.0007172720842337776	0.030109190043989934
GSDMB	161	Gamma	Log	False	0.9006211180124224	7.690071827284507e-162	True	4.007885867915457	-0.004664146740105152	0.08369040057209663	-0.33058291883075297	0.04332035293624978	6.846877481194715e-05	1.2448983574828457e-16	0.9558992611906577	0.5871937897557846	0.03369773473006316	0.000618180579021135	0.48717156366417835	0.0003830393653927455	0.030109190043989934
MTCO1P15	161	Gamma	Log	False	0.9006211180124217	7.690071827292829e-162	True	3.244952000422044	0.011921478888556797	0.315724156691317	-0.6269313088581541	0.04838431674152015	0.00011438264448808736	2.0093404519294945e-09	0.8993649081987948	0.06688047631888272	0.0003141331205815104	0.0006236994828925326	0.29902546058896906	0.0014097142519354788	0.03024533955249596
